"014-077","60.694679260253906250,-13.979169845581054688"
"015-077","60.873119354248046875,-13.181739807128906250"
"016-077","61.047489166259765625,-12.376090049743652344"
"017-077","61.217700958251953125,-11.562259674072265625"
"018-077","61.383670806884765625,-10.740320205688476562"
"019-077","61.545341491699218750,-9.910367965698242188"
"020-077","61.702629089355468750,-9.072380065917968750"
"021-077","61.855468750000000000,-8.226491928100585938"
"022-077","62.003768920898437500,-7.372856140136718750"
"023-077","62.147449493408203125,-6.511582851409912109"
"024-077","62.286468505859375000,-5.642695903778076172"
"025-077","62.420719146728515625,-4.766447067260742188"
"026-077","62.550151824951171875,-3.882993936538696289"
"027-077","62.674678802490234375,-2.992408990859985352"
"028-077","62.794258117675781250,-2.094882965087890625"
"029-077","62.908798217773437500,-1.190708041191101074"
"030-077","63.018241882324218750,-0.280044585466384888"
"031-077","63.122520446777343750,0.636922776699066162"
"032-077","63.221599578857421875,1.560026049613952637"
"033-077","63.315380096435546875,2.488806009292602539"
"034-077","63.403808593750000000,3.423094034194946289"
"035-077","63.486869812011718750,4.362772941589355469"
"036-077","63.564468383789062500,5.307322025299072266"
"037-077","63.636589050292968750,6.256619930267333984"
"038-077","63.703159332275390625,7.210277080535888672"
"039-077","63.764148712158203125,8.168005943298339844"
"040-077","63.819511413574218750,9.129361152648925781"
"041-077","63.869220733642578125,10.094160079956054688"
"042-077","63.913230895996093750,11.062000274658203125"
"043-077","63.951530456542968750,12.032440185546875000"
"044-077","63.984069824218750000,13.005270004272460938"
"045-077","64.010848999023437500,13.979949951171875000"
"046-077","64.031852722167968750,14.956500053405761719"
"047-077","64.047042846679687500,15.934269905090332031"
"048-077","64.056396484375000000,16.911949157714843750"
"049-077","64.059967041015625000,17.893470764160156250"
"050-077","64.057701110839843750,18.870210647583007812"
"051-077","64.049606323242187500,19.848859786987304688"
"052-077","64.035728454589843750,20.825979232788085938"
"053-077","64.016029357910156250,21.802560806274414062"
"054-077","63.990539550781250000,22.777790069580078125"
"055-077","63.959270477294921875,23.751150131225585938"
"056-077","63.922260284423828125,24.722049713134765625"
"057-077","63.879508972167968750,25.690670013427734375"
"058-077","63.831069946289062500,26.656099319458007812"
"059-077","63.776958465576171875,27.618280410766601562"
"060-077","63.717220306396484375,28.576799392700195312"
"061-077","63.651889801025390625,29.531349182128906250"
"062-077","63.581008911132812500,30.481649398803710938"
"063-077","63.504619598388671875,31.427320480346679688"
"064-077","63.422779083251953125,32.368080139160156250"
"065-077","63.335529327392578125,33.303611755371093750"
"066-077","63.242938995361328125,34.233608245849609375"
"067-077","63.145050048828125000,35.157989501953125000"
"068-077","63.041919708251953125,36.076301574707031250"
"069-077","62.933620452880859375,36.988410949707031250"
"070-077","62.820209503173828125,37.894088745117187500"
"071-077","62.701751708984375000,38.793090820312500000"
"072-077","62.578319549560546875,39.685169219970703125"
"073-077","62.449970245361328125,40.570289611816406250"
"074-077","62.316780090332031250,41.448181152343750000"
"075-077","62.178829193115234375,42.318691253662109375"
"076-077","62.036170959472656250,43.181690216064453125"
"077-077","61.888889312744140625,44.037071228027343750"
"078-077","61.737060546875000000,44.884658813476562500"
"079-077","61.580760955810546875,45.724380493164062500"
"080-077","61.420051574707031250,46.556190490722656250"
"081-077","61.255039215087890625,47.379878997802734375"
"082-077","61.085758209228515625,48.195529937744140625"
"083-077","60.912319183349609375,49.002979278564453125"
"084-077","60.734771728515625000,49.802291870117187500"
"000-078","58.181198120117187500,-24.724739074707031250"
"001-078","58.410869598388671875,-24.038900375366210938"
"002-078","58.637500762939453125,-23.344909667968750000"
"003-078","58.861019134521484375,-22.642719268798828125"
"004-078","59.081340789794921875,-21.932239532470703125"
"005-078","59.298408508300781250,-21.213439941406250000"
"006-078","59.512149810791015625,-20.486249923706054688"
"007-078","59.722480773925781250,-19.750629425048828125"
"008-078","59.929340362548828125,-19.006540298461914062"
"009-078","60.132629394531250000,-18.253959655761718750"
"010-078","60.332309722900390625,-17.492820739746093750"
"011-078","60.528270721435546875,-16.723140716552734375"
"012-078","60.720451354980468750,-15.944910049438476562"
"013-078","60.908771514892578125,-15.158120155334472656"
"014-078","61.093158721923828125,-14.362770080566406250"
"015-078","61.273529052734375000,-13.558899879455566406"
"016-078","61.449790954589843750,-12.746529579162597656"
"017-078","61.621891021728515625,-11.925700187683105469"
"018-078","61.789730072021484375,-11.096480369567871094"
"019-078","61.953250885009765625,-10.258890151977539062"
"020-078","62.112350463867187500,-9.413055419921875000"
"021-078","62.266971588134765625,-8.558996200561523438"
"022-078","62.417030334472656250,-7.696839809417724609"
"023-078","62.562438964843750000,-6.826803207397460938"
"024-078","62.703128814697265625,-5.948853015899658203"
"025-078","62.839031219482421875,-5.063254833221435547"
"026-078","62.970058441162109375,-4.170124053955078125"
"027-078","63.096160888671875000,-3.269575119018554688"
"028-078","63.217250823974609375,-2.361809015274047852"
"029-078","63.333248138427734375,-1.447139978408813477"
"030-078","63.444099426269531250,-0.525693893432617188"
"031-078","63.549758911132812500,0.402399092912673950"
"032-078","63.650119781494140625,1.336716055870056152"
"033-078","63.745140075683593750,2.277117967605590820"
"034-078","63.834758758544921875,3.223294973373413086"
"035-078","63.918930053710937500,4.175015926361083984"
"036-078","63.997589111328125000,5.131869792938232422"
"037-078","64.070686340332031250,6.093680858612060547"
"038-078","64.138183593750000000,7.060079097747802734"
"039-078","64.199996948242187500,8.030659675598144531"
"040-078","64.256126403808593750,9.005094528198242188"
"041-078","64.306541442871093750,9.983250617980957031"
"042-078","64.351173400878906250,10.964329719543457031"
"043-078","64.389999389648437500,11.948380470275878906"
"044-078","64.422996520996093750,12.934840202331542969"
"045-078","64.450157165527343750,13.923210144042968750"
"046-078","64.471450805664062500,14.913640022277832031"
"047-078","64.486846923828125000,15.904729843139648438"
"048-078","64.496353149414062500,16.896770477294921875"
"049-078","64.499969482421875000,17.895320892333984375"
"050-078","64.497673034667968750,18.881820678710937500"
"051-078","64.489471435546875000,19.874719619750976562"
"052-078","64.475387573242187500,20.865800857543945312"
"053-078","64.455406188964843750,21.856359481811523438"
"054-078","64.429550170898437500,22.845409393310546875"
"055-078","64.397850036621093750,23.832269668579101562"
"056-078","64.360321044921875000,24.816669464111328125"
"057-078","64.316970825195312500,25.798679351806640625"
"058-078","64.267860412597656250,26.777339935302734375"
"059-078","64.212989807128906250,27.752780914306640625"
"060-078","64.152427673339843750,28.724220275878906250"
"061-078","64.086196899414062500,29.691450119018554688"
"062-078","64.014350891113281250,30.654350280761718750"
"063-078","63.936931610107421875,31.612300872802734375"
"064-078","63.853981018066406250,32.565208435058593750"
"065-078","63.765579223632812500,33.512599945068359375"
"066-078","63.671749114990234375,34.454299926757812500"
"067-078","63.572570800781250000,35.390041351318359375"
"068-078","63.468090057373046875,36.319499969482421875"
"069-078","63.358398437500000000,37.242439270019531250"
"070-078","63.243518829345703125,38.158748626708984375"
"071-078","63.123569488525390625,39.068000793457031250"
"072-078","62.998580932617187500,39.970130920410156250"
"073-078","62.868640899658203125,40.864959716796875000"
"074-078","62.733810424804687500,41.752288818359375000"
"075-078","62.594181060791015625,42.631961822509765625"
"076-078","62.449810028076171875,43.503780364990234375"
"077-078","62.300788879394531250,44.367691040039062500"
"078-078","62.147171020507812500,45.223548889160156250"
"079-078","61.989059448242187500,46.071220397949218750"
"080-078","61.826530456542968750,46.910640716552734375"
"081-078","61.659641265869140625,47.741741180419921875"
"082-078","61.488479614257812500,48.564460754394531250"
"083-078","61.313140869140625000,49.378688812255859375"
"084-078","61.133678436279296875,50.184471130371093750"
"000-079","58.550460815429687500,-25.180910110473632812"
"001-079","58.782119750976562500,-24.492120742797851562"
"002-079","59.010761260986328125,-23.794979095458984375"
"003-079","59.236278533935546875,-23.089410781860351562"
"004-079","59.458618164062500000,-22.375329971313476562"
"005-079","59.677711486816406250,-21.652700424194335938"
"006-079","59.893459320068359375,-20.921459197998046875"
"007-079","60.105808258056640625,-20.181549072265625000"
"008-079","60.314689636230468750,-19.432880401611328125"
"009-079","60.520000457763671875,-18.675500869750976562"
"010-079","60.721691131591796875,-17.909269332885742188"
"011-079","60.919658660888671875,-17.134250640869140625"
"012-079","61.113830566406250000,-16.350410461425781250"
"013-079","61.304149627685546875,-15.557700157165527344"
"014-079","61.490509033203125000,-14.756170272827148438"
"015-079","61.672840118408203125,-13.945830345153808594"
"016-079","61.851070404052734375,-13.126660346984863281"
"017-079","62.025089263916015625,-12.298749923706054688"
"018-079","62.194839477539062500,-11.462180137634277344"
"019-079","62.360240936279296875,-10.616900444030761719"
"020-079","62.521198272705078125,-9.763057708740234375"
"021-079","62.677650451660156250,-8.900723457336425781"
"022-079","62.829498291015625000,-8.030000686645507812"
"023-079","62.976669311523437500,-7.151004791259765625"
"024-079","63.119098663330078125,-6.263804912567138672"
"025-079","63.256698608398437500,-5.368626117706298828"
"026-079","63.389369964599609375,-4.465649127960205078"
"027-079","63.517070770263671875,-3.554961919784545898"
"028-079","63.639709472656250000,-2.636774063110351562"
"029-079","63.757228851318359375,-1.711271047592163086"
"030-079","63.869541168212890625,-0.778743684291839600"
"031-079","63.976581573486328125,0.160634994506835938"
"032-079","64.078277587890625000,1.106577038764953613"
"033-079","64.174583435058593750,2.058892965316772461"
"034-079","64.265426635742187500,3.017239093780517578"
"035-079","64.350753784179687500,3.981405973434448242"
"036-079","64.430488586425781250,4.950857162475585938"
"037-079","64.504600524902343750,5.925547122955322266"
"038-079","64.573020935058593750,6.904914855957031250"
"039-079","64.635719299316406250,7.888799190521240234"
"040-079","64.692649841308593750,8.876823425292968750"
"041-079","64.743759155273437500,9.868389129638671875"
"042-079","64.789016723632812500,10.863369941711425781"
"043-079","64.828422546386718750,11.861510276794433594"
"044-079","64.861892700195312500,12.861680030822753906"
"045-079","64.889427185058593750,13.864310264587402344"
"046-079","64.911033630371093750,14.868869781494140625"
"047-079","64.926658630371093750,15.874589920043945312"
"048-079","64.936309814453125000,16.881620407104492188"
"049-079","64.939956665039062500,17.888090133666992188"
"050-079","64.937637329101562500,18.895040512084960938"
"051-079","64.929313659667968750,19.902179718017578125"
"052-079","64.915023803710937500,20.907579421997070312"
"053-079","64.894767761230468750,21.911859512329101562"
"054-079","64.868537902832031250,22.915140151977539062"
"055-079","64.836380004882812500,23.916090011596679688"
"056-079","64.798309326171875000,24.914550781250000000"
"057-079","64.754348754882812500,25.910310745239257812"
"058-079","64.704528808593750000,26.902780532836914062"
"059-079","64.648902893066406250,27.891550064086914062"
"060-079","64.587486267089843750,28.876289367675781250"
"061-079","64.520332336425781250,29.856710433959960938"
"062-079","64.447479248046875000,30.832519531250000000"
"063-079","64.369003295898437500,31.803159713745117188"
"064-079","64.284896850585937500,32.768558502197265625"
"065-079","64.195297241210937500,33.728130340576171875"
"066-079","64.100196838378906250,34.681789398193359375"
"067-079","63.999698638916015625,35.629199981689453125"
"068-079","63.893840789794921875,36.570079803466796875"
"069-079","63.782699584960937500,37.504138946533203125"
"070-079","63.666328430175781250,38.431270599365234375"
"071-079","63.544830322265625000,39.351089477539062500"
"072-079","63.418251037597656250,40.263450622558593750"
"073-079","63.286670684814453125,41.168178558349609375"
"074-079","63.150169372558593750,42.065120697021484375"
"075-079","63.008808135986328125,42.954109191894531250"
"076-079","62.862689971923828125,43.834930419921875000"
"077-079","62.711868286132812500,44.707519531250000000"
"078-079","62.556438446044921875,45.571720123291015625"
"079-079","62.396480560302734375,46.427459716796875000"
"080-079","62.232059478759765625,47.274639129638671875"
"081-079","62.063270568847656250,48.113170623779296875"
"082-079","61.890178680419921875,48.943061828613281250"
"083-079","61.712898254394531250,49.764129638671875000"
"084-079","61.531478881835937500,50.576450347900390625"
"000-080","58.918079376220703125,-25.646760940551757812"
"001-080","59.151760101318359375,-24.955120086669921875"
"002-080","59.382419586181640625,-24.254890441894531250"
"003-080","59.609981536865234375,-23.546020507812500000"
"004-080","59.834358215332031250,-22.828409194946289062"
"005-080","60.055488586425781250,-22.102020263671875000"
"006-080","60.273300170898437500,-21.366760253906250000"
"007-080","60.487709045410156250,-20.622560501098632812"
"008-080","60.698638916015625000,-19.869400024414062500"
"009-080","60.906009674072265625,-19.107189178466796875"
"010-080","61.109748840332031250,-18.335929870605468750"
"011-080","61.309761047363281250,-17.555580139160156250"
"012-080","61.505989074707031250,-16.766090393066406250"
"013-080","61.698329925537109375,-15.967470169067382812"
"014-080","61.886711120605468750,-15.159729957580566406"
"015-080","62.071041107177734375,-14.342860221862792969"
"016-080","62.251258850097656250,-13.516880035400390625"
"017-080","62.427261352539062500,-12.681819915771484375"
"018-080","62.598960876464843750,-11.837789535522460938"
"019-080","62.766281127929687500,-10.984749794006347656"
"020-080","62.929149627685546875,-10.122810363769531250"
"021-080","63.087471008300781250,-9.252033233642578125"
"022-080","63.241168975830078125,-8.372549057006835938"
"023-080","63.390159606933593750,-7.484474182128906250"
"024-080","63.534370422363281250,-6.587852001190185547"
"025-080","63.673690795898437500,-5.682978153228759766"
"026-080","63.808059692382812500,-4.769915103912353516"
"027-080","63.937408447265625000,-3.848818063735961914"
"028-080","64.061653137207031250,-2.919951915740966797"
"029-080","64.180709838867187500,-1.983428955078125000"
"030-080","64.294509887695312500,-1.039603948593139648"
"031-080","64.402976989746093750,-0.088617317378520966"
"032-080","64.506072998046875000,0.869319915771484375"
"033-080","64.603698730468750000,1.833848953247070312"
"034-080","64.695793151855468750,2.804610013961791992"
"035-080","64.782302856445312500,3.781495094299316406"
"036-080","64.863151550292968750,4.763997077941894531"
"037-080","64.938301086425781250,5.751877784729003906"
"038-080","65.007713317871093750,6.744828224182128906"
"039-080","65.071296691894531250,7.742454051971435547"
"040-080","65.129043579101562500,8.744238853454589844"
"041-080","65.180900573730468750,9.750021934509277344"
"042-080","65.226821899414062500,10.759220123291015625"
"043-080","65.266777038574218750,11.771470069885253906"
"044-080","65.300750732421875000,12.786620140075683594"
"045-080","65.328697204589843750,13.803759574890136719"
"046-080","65.350608825683593750,14.822879791259765625"
"047-080","65.366462707519531250,15.843330383300781250"
"048-080","65.376251220703125000,16.864780426025390625"
"049-080","65.379966735839843750,17.899129867553710938"
"050-080","65.377601623535156250,18.908060073852539062"
"051-080","65.369163513183593750,19.929759979248046875"
"052-080","65.354660034179687500,20.950220108032226562"
"053-080","65.334091186523437500,21.969709396362304688"
"054-080","65.307487487792968750,22.987310409545898438"
"055-080","65.274856567382812500,24.002830505371093750"
"056-080","65.236228942871093750,25.015739440917968750"
"057-080","65.191642761230468750,26.025609970092773438"
"058-080","65.141113281250000000,27.032070159912109375"
"059-080","65.084678649902343750,28.034719467163085938"
"060-080","65.022369384765625000,29.033439636230468750"
"061-080","64.954269409179687500,30.027290344238281250"
"062-080","64.880386352539062500,31.016420364379882812"
"063-080","64.800796508789062500,32.000141143798828125"
"064-080","64.715538024902343750,32.978340148925781250"
"065-080","64.624687194824218750,33.950489044189453125"
"066-080","64.528297424316406250,34.916370391845703125"
"067-080","64.426406860351562500,35.875839233398437500"
"068-080","64.319137573242187500,36.828361511230468750"
"069-080","64.206512451171875000,37.773849487304687500"
"070-080","64.088607788085937500,38.712059020996093750"
"071-080","63.965518951416015625,39.642620086669921875"
"072-080","63.837310791015625000,40.565441131591796875"
"073-080","63.704040527343750000,41.480339050292968750"
"074-080","63.565811157226562500,42.387081146240234375"
"075-080","63.422691345214843750,43.285518646240234375"
"076-080","63.274768829345703125,44.175498962402343750"
"077-080","63.122108459472656250,45.056919097900390625"
"078-080","62.964809417724609375,45.929630279541015625"
"079-080","62.802951812744140625,46.793540954589843750"
"080-080","62.636600494384765625,47.648578643798828125"
"081-080","62.465869903564453125,48.494628906250000000"
"082-080","62.290821075439453125,49.331699371337890625"
"083-080","62.111541748046875000,50.159679412841796875"
"084-080","61.928119659423828125,50.978588104248046875"
"000-081","59.283988952636718750,-26.122619628906250000"
"001-081","59.519718170166015625,-25.428180694580078125"
"002-081","59.752429962158203125,-24.724960327148437500"
"003-081","59.982051849365234375,-24.012870788574218750"
"004-081","60.208518981933593750,-23.291799545288085938"
"005-081","60.431728363037109375,-22.561689376831054688"
"006-081","60.651618957519531250,-21.822490692138671875"
"007-081","60.868110656738281250,-21.074089050292968750"
"008-081","61.081130981445312500,-20.316440582275390625"
"009-081","61.290588378906250000,-19.549499511718750000"
"010-081","61.496429443359375000,-18.773160934448242188"
"011-081","61.698528289794921875,-17.987480163574218750"
"012-081","61.896839141845703125,-17.192369461059570312"
"013-081","62.091251373291015625,-16.387830734252929688"
"014-081","62.281700134277343750,-15.573840141296386719"
"015-081","62.468078613281250000,-14.750430107116699219"
"016-081","62.650318145751953125,-13.917579650878906250"
"017-081","62.828338623046875000,-13.075340270996093750"
"018-081","63.002040863037109375,-12.223750114440917969"
"019-081","63.171348571777343750,-11.362830162048339844"
"020-081","63.336158752441406250,-10.492699623107910156"
"021-081","63.496410369873046875,-9.613367080688476562"
"022-081","63.652000427246093750,-8.724985122680664062"
"023-081","63.802848815917968750,-7.827664852142333984"
"024-081","63.948860168457031250,-6.921504974365234375"
"025-081","64.089973449707031250,-6.006711959838867188"
"026-081","64.226089477539062500,-5.083323955535888672"
"027-081","64.357116699218750000,-4.151665210723876953"
"028-081","64.483009338378906250,-3.211818933486938477"
"029-081","64.603660583496093750,-2.264053106307983398"
"030-081","64.719009399414062500,-1.308557987213134766"
"031-081","64.828971862792968750,-0.345607787370681763"
"032-081","64.933471679687500000,0.624500274658203125"
"033-081","65.032463073730468750,1.601587057113647461"
"034-081","65.125831604003906250,2.585155010223388672"
"035-081","65.213569641113281250,3.575206995010375977"
"036-081","65.295578002929687500,4.571102142333984375"
"037-081","65.371818542480468750,5.572725772857666016"
"038-081","65.442207336425781250,6.579471111297607422"
"039-081","65.506736755371093750,7.591207027435302734"
"040-081","65.565322875976562500,8.607336044311523438"
"041-081","65.617942810058593750,9.627687454223632812"
"042-081","65.664527893066406250,10.651339530944824219"
"043-081","65.705093383789062500,11.678640365600585938"
"044-081","65.739562988281250000,12.708649635314941406"
"045-081","65.767921447753906250,13.740759849548339844"
"046-081","65.790161132812500000,14.774990081787109375"
"047-081","65.806259155273437500,15.810990333557128906"
"048-081","65.816177368164062500,16.846649169921875000"
"049-081","65.819969177246093750,17.893470764160156250"
"050-081","65.817573547363281250,18.921749114990234375"
"051-081","65.808998107910156250,19.958749771118164062"
"052-081","65.794281005859375000,20.994340896606445312"
"053-081","65.773406982421875000,22.028709411621093750"
"054-081","65.746406555175781250,23.061710357666015625"
"055-081","65.713287353515625000,24.092170715332031250"
"056-081","65.674102783203125000,25.119960784912109375"
"057-081","65.628829956054687500,26.144779205322265625"
"058-081","65.577552795410156250,27.165849685668945312"
"059-081","65.520286560058593750,28.182949066162109375"
"060-081","65.457092285156250000,29.195650100708007812"
"061-081","65.388000488281250000,30.203519821166992188"
"062-081","65.313056945800781250,31.206329345703125000"
"063-081","65.232337951660156250,32.203449249267578125"
"064-081","65.145866394042968750,33.194869995117187500"
"065-081","65.053741455078125000,34.179908752441406250"
"066-081","64.956001281738281250,35.158451080322265625"
"067-081","64.852706909179687500,36.130191802978515625"
"068-081","64.743972778320312500,37.094688415527343750"
"069-081","64.629821777343750000,38.051868438720703125"
"070-081","64.510337829589843750,39.001419067382812500"
"071-081","64.385612487792968750,39.943019866943359375"
"072-081","64.255706787109375000,40.876529693603515625"
"073-081","64.120719909667968750,41.801780700683593750"
"074-081","63.980720520019531250,42.718509674072265625"
"075-081","63.835788726806640625,43.626598358154296875"
"076-081","63.686008453369140625,44.525909423828125000"
"077-081","63.531471252441406250,45.416290283203125000"
"078-081","63.372249603271484375,46.297649383544921875"
"079-081","63.208450317382812500,47.169818878173828125"
"080-081","63.040138244628906250,48.032791137695312500"
"081-081","62.867401123046875000,48.886478424072265625"
"082-081","62.690349578857421875,49.730789184570312500"
"083-081","62.509029388427734375,50.565738677978515625"
"084-081","62.323558807373046875,51.391269683837890625"
"000-082","59.648120880126953125,-26.608789443969726562"
"001-082","59.885929107666015625,-25.911670684814453125"
"002-082","60.120731353759765625,-25.205549240112304688"
"003-082","60.352451324462890625,-24.490310668945312500"
"004-082","60.581008911132812500,-23.765880584716796875"
"005-082","60.806331634521484375,-23.032140731811523438"
"006-082","61.028350830078125000,-22.289039611816406250"
"007-082","61.246971130371093750,-21.536470413208007812"
"008-082","61.462120056152343750,-20.774389266967773438"
"009-082","61.673709869384765625,-20.002719879150390625"
"010-082","61.881671905517578125,-19.221389770507812500"
"011-082","62.085910797119140625,-18.430389404296875000"
"012-082","62.286331176757812500,-17.629659652709960938"
"013-082","62.482860565185546875,-16.819210052490234375"
"014-082","62.675411224365234375,-15.998970031738281250"
"015-082","62.863899230957031250,-15.168959617614746094"
"016-082","63.048221588134765625,-14.329190254211425781"
"017-082","63.228298187255859375,-13.479709625244140625"
"018-082","63.404048919677734375,-12.620510101318359375"
"019-082","63.575370788574218750,-11.751640319824218750"
"020-082","63.742179870605468750,-10.873220443725585938"
"021-082","63.904399871826171875,-9.985212326049804688"
"022-082","64.061943054199218750,-9.087797164916992188"
"023-082","64.214683532714843750,-8.181108474731445312"
"024-082","64.362579345703125000,-7.265171051025390625"
"025-082","64.505508422851562500,-6.340258121490478516"
"026-082","64.643409729003906250,-5.406445980072021484"
"027-082","64.776191711425781250,-4.463906764984130859"
"028-082","64.903770446777343750,-3.512868881225585938"
"029-082","65.026069641113281250,-2.553525924682617188"
"030-082","65.142997741699218750,-1.586163997650146484"
"031-082","65.254493713378906250,-0.610975325107574463"
"032-082","65.360458374023437500,0.371744185686111450"
"033-082","65.460830688476562500,1.361626029014587402"
"034-082","65.555557250976562500,2.358609914779663086"
"035-082","65.644546508789062500,3.362061977386474609"
"036-082","65.727752685546875000,4.371697902679443359"
"037-082","65.805099487304687500,5.387382984161376953"
"038-082","65.876533508300781250,6.408452033996582031"
"039-082","65.942008972167968750,7.434741973876953125"
"040-082","66.001480102539062500,8.465845108032226562"
"041-082","66.054878234863281250,9.501045227050781250"
"042-082","66.102172851562500000,10.539990425109863281"
"043-082","66.143341064453125000,11.582590103149414062"
"044-082","66.178329467773437500,12.627900123596191406"
"045-082","66.207130432128906250,13.675820350646972656"
"046-082","66.229713439941406250,14.725769996643066406"
"047-082","66.246047973632812500,15.777359962463378906"
"048-082","66.256126403808593750,16.828800201416015625"
"049-082","66.259956359863281250,17.876459121704101562"
"050-082","66.257530212402343750,18.935649871826171875"
"051-082","66.248832702636718750,19.989089965820312500"
"052-082","66.233879089355468750,21.040540695190429688"
"053-082","66.212699890136718750,22.090360641479492188"
"054-082","66.185279846191406250,23.138999938964843750"
"055-082","66.151657104492187500,24.184909820556640625"
"056-082","66.111877441406250000,25.228000640869140625"
"057-082","66.065933227539062500,26.268020629882812500"
"058-082","66.013893127441406250,27.304149627685546875"
"059-082","65.955780029296875000,28.335979461669921875"
"060-082","65.891632080078125000,29.363420486450195312"
"061-082","65.821533203125000000,30.385549545288085938"
"062-082","65.745483398437500000,31.402589797973632812"
"063-082","65.663581848144531250,32.413631439208984375"
"064-082","65.575866699218750000,33.418529510498046875"
"065-082","65.482421875000000000,34.416908264160156250"
"066-082","65.383300781250000000,35.408378601074218750"
"067-082","65.278556823730468750,36.392761230468750000"
"068-082","65.168312072753906250,37.369560241699218750"
"069-082","65.052581787109375000,38.338729858398437500"
"070-082","64.931472778320312500,39.299938201904296875"
"071-082","64.805061340332031250,40.252819061279296875"
"072-082","64.673439025878906250,41.197208404541015625"
"073-082","64.536659240722656250,42.133041381835937500"
"074-082","64.394836425781250000,43.059978485107421875"
"075-082","64.248046875000000000,43.977890014648437500"
"076-082","64.096366882324218750,44.886650085449218750"
"077-082","63.939899444580078125,45.786159515380859375"
"078-082","63.778720855712890625,46.676239013671875000"
"079-082","63.612918853759765625,47.556819915771484375"
"080-082","63.442600250244140625,48.427799224853515625"
"081-082","63.267829895019531250,49.289161682128906250"
"082-082","63.088699340820312500,50.140850067138671875"
"083-082","62.905311584472656250,50.982769012451171875"
"084-082","62.717739105224609375,51.814960479736328125"
"000-083","60.010429382324218750,-27.105579376220703125"
"001-083","60.250331878662109375,-26.405910491943359375"
"002-083","60.487251281738281250,-25.696960449218750000"
"003-083","60.721080780029296875,-24.978700637817382812"
"004-083","60.951801300048828125,-24.250940322875976562"
"005-083","61.179271697998046875,-23.513660430908203125"
"006-083","61.403438568115234375,-22.766740798950195312"
"007-083","61.624221801757812500,-22.010089874267578125"
"008-083","61.841541290283203125,-21.243629455566406250"
"009-083","62.055301666259765625,-20.467290878295898438"
"010-083","62.265430450439453125,-19.680980682373046875"
"011-083","62.471839904785156250,-18.884700775146484375"
"012-083","62.674419403076171875,-18.078399658203125000"
"013-083","62.873111724853515625,-17.261999130249023438"
"014-083","63.067810058593750000,-16.435499191284179688"
"015-083","63.258430480957031250,-15.598899841308593750"
"016-083","63.444889068603515625,-14.752180099487304688"
"017-083","63.627090454101562500,-13.895359992980957031"
"018-083","63.804920196533203125,-13.028499603271484375"
"019-083","63.978321075439453125,-12.151610374450683594"
"020-083","64.147186279296875000,-11.264739990234375000"
"021-083","64.311416625976562500,-10.367970466613769531"
"022-083","64.470947265625000000,-9.461385726928710938"
"023-083","64.625663757324218750,-8.545131683349609375"
"024-083","64.775466918945312500,-7.619279861450195312"
"025-083","64.920288085937500000,-6.684017181396484375"
"026-083","65.060028076171875000,-5.739496231079101562"
"027-083","65.194602966308593750,-4.785924911499023438"
"028-083","65.323913574218750000,-3.823441028594970703"
"029-083","65.447898864746093750,-2.852284908294677734"
"030-083","65.566459655761718750,-1.872722983360290527"
"031-083","65.679527282714843750,-0.884943008422851562"
"032-083","65.787002563476562500,0.110637702047824860"
"033-083","65.888832092285156250,1.113855004310607910"
"034-083","65.984931945800781250,2.124355077743530273"
"035-083","66.075233459472656250,3.141783952713012695"
"036-083","66.159660339355468750,4.165700912475585938"
"037-083","66.238166809082031250,5.195909976959228516"
"038-083","66.310668945312500000,6.231761932373046875"
"039-083","66.377128601074218750,7.273028850555419922"
"040-083","66.437500000000000000,8.319416999816894531"
"041-083","66.491706848144531250,9.370124816894531250"
"042-083","66.539741516113281250,10.424949645996093750"
"043-083","66.581542968750000000,11.483289718627929688"
"044-083","66.617073059082031250,12.544679641723632812"
"045-083","66.646308898925781250,13.608719825744628906"
"046-083","66.669242858886718750,14.674799919128417969"
"047-083","66.685836791992187500,15.743189811706542969"
"048-083","66.696083068847656250,16.812709808349609375"
"049-083","66.699966430664062500,17.897209167480468750"
"050-083","66.697486877441406250,18.949769973754882812"
"051-083","66.688659667968750000,20.019359588623046875"
"052-083","66.673477172851562500,21.087499618530273438"
"053-083","66.651969909667968750,22.153690338134765625"
"054-083","66.624122619628906250,23.218639373779296875"
"055-083","66.589988708496093750,24.280660629272460938"
"056-083","66.549583435058593750,25.339729309082031250"
"057-083","66.502937316894531250,26.395450592041015625"
"058-083","66.450103759765625000,27.447040557861328125"
"059-083","66.391098022460937500,28.494409561157226562"
"060-083","66.325996398925781250,29.536779403686523438"
"061-083","66.254829406738281250,30.573930740356445312"
"062-083","66.177650451660156250,31.605480194091796875"
"063-083","66.094543457031250000,32.630760192871093750"
"064-083","66.005546569824218750,33.649658203125000000"
"065-083","65.910743713378906250,34.661670684814453125"
"066-083","65.810188293457031250,35.666469573974609375"
"067-083","65.703956604003906250,36.663841247558593750"
"068-083","65.592132568359375000,37.653339385986328125"
"069-083","65.474777221679687500,38.634780883789062500"
"070-083","65.351997375488281250,39.607860565185546875"
"071-083","65.223861694335937500,40.572288513183593750"
"072-083","65.090446472167968750,41.527858734130859375"
"073-083","64.951858520507812500,42.474430084228515625"
"074-083","64.808158874511718750,43.411781311035156250"
"075-083","64.659446716308593750,44.339759826660156250"
"076-083","64.505821228027343750,45.258159637451171875"
"077-083","64.347366333007812500,46.166900634765625000"
